id,interval_start,interval_end,consumption,mpan,meter_serial
18652,"2022-12-27 05:00:00","2022-12-27 06:00:00",0.521,1900015119183,19L3542545
18653,"2022-12-27 04:00:00","2022-12-27 05:00:00",0.493,1900015119183,19L3542545
18654,"2022-12-27 03:00:00","2022-12-27 04:00:00",0.686,1900015119183,19L3542545
18655,"2022-12-27 02:00:00","2022-12-27 03:00:00",0.705,1900015119183,19L3542545
18656,"2022-12-27 01:00:00","2022-12-27 02:00:00",2.041,1900015119183,19L3542545
18657,"2022-12-27 00:00:00","2022-12-27 01:00:00",2.957,1900015119183,19L3542545
18658,"2022-12-26 23:00:00","2022-12-27 00:00:00",4.144,1900015119183,19L3542545
18659,"2022-12-26 22:00:00","2022-12-26 23:00:00",1.878,1900015119183,19L3542545
18660,"2022-12-26 21:00:00","2022-12-26 22:00:00",1.169,1900015119183,19L3542545
18661,"2022-12-26 20:00:00","2022-12-26 21:00:00",1.188,1900015119183,19L3542545
18662,"2022-12-26 19:00:00","2022-12-26 20:00:00",1.321,1900015119183,19L3542545
18663,"2022-12-26 18:00:00","2022-12-26 19:00:00",1.585,1900015119183,19L3542545
18664,"2022-12-26 17:00:00","2022-12-26 18:00:00",1.06,1900015119183,19L3542545
18665,"2022-12-26 16:00:00","2022-12-26 17:00:00",0.573,1900015119183,19L3542545
18666,"2022-12-26 15:00:00","2022-12-26 16:00:00",0.684,1900015119183,19L3542545
18667,"2022-12-26 14:00:00","2022-12-26 15:00:00",1.339,1900015119183,19L3542545
18668,"2022-12-26 13:00:00","2022-12-26 14:00:00",0.823,1900015119183,19L3542545
18669,"2022-12-26 12:00:00","2022-12-26 13:00:00",0.886,1900015119183,19L3542545
18670,"2022-12-26 11:00:00","2022-12-26 12:00:00",0.632,1900015119183,19L3542545
18671,"2022-12-26 10:00:00","2022-12-26 11:00:00",0.508,1900015119183,19L3542545
18672,"2022-12-26 09:00:00","2022-12-26 10:00:00",0.693,1900015119183,19L3542545
18673,"2022-12-26 08:00:00","2022-12-26 09:00:00",2.407,1900015119183,19L3542545
18674,"2022-12-26 07:00:00","2022-12-26 08:00:00",0.735,1900015119183,19L3542545
18675,"2022-12-26 06:00:00","2022-12-26 07:00:00",0.746,1900015119183,19L3542545
18676,"2022-12-26 05:00:00","2022-12-26 06:00:00",1.37,1900015119183,19L3542545
18677,"2022-12-26 04:00:00","2022-12-26 05:00:00",0.543,1900015119183,19L3542545
18678,"2022-12-26 03:00:00","2022-12-26 04:00:00",0.667,1900015119183,19L3542545
18679,"2022-12-26 02:00:00","2022-12-26 03:00:00",0.679,1900015119183,19L3542545
18680,"2022-12-26 01:00:00","2022-12-26 02:00:00",0.756,1900015119183,19L3542545
18681,"2022-12-26 00:00:00","2022-12-26 01:00:00",0.799,1900015119183,19L3542545
18682,"2022-12-25 23:00:00","2022-12-26 00:00:00",1.554,1900015119183,19L3542545
18683,"2022-12-25 22:00:00","2022-12-25 23:00:00",1.424,1900015119183,19L3542545
18684,"2022-12-25 21:00:00","2022-12-25 22:00:00",1.205,1900015119183,19L3542545
18685,"2022-12-25 20:00:00","2022-12-25 21:00:00",1.069,1900015119183,19L3542545
18686,"2022-12-25 19:00:00","2022-12-25 20:00:00",1.176,1900015119183,19L3542545
18687,"2022-12-25 18:00:00","2022-12-25 19:00:00",1.213,1900015119183,19L3542545
18688,"2022-12-25 17:00:00","2022-12-25 18:00:00",1.78,1900015119183,19L3542545
18689,"2022-12-25 16:00:00","2022-12-25 17:00:00",1.379,1900015119183,19L3542545
18690,"2022-12-25 15:00:00","2022-12-25 16:00:00",0.9,1900015119183,19L3542545
18691,"2022-12-25 14:00:00","2022-12-25 15:00:00",0.791,1900015119183,19L3542545
18692,"2022-12-25 13:00:00","2022-12-25 14:00:00",1.026,1900015119183,19L3542545
18693,"2022-12-25 12:00:00","2022-12-25 13:00:00",1.35,1900015119183,19L3542545
18694,"2022-12-25 11:00:00","2022-12-25 12:00:00",0.762,1900015119183,19L3542545
18695,"2022-12-25 10:00:00","2022-12-25 11:00:00",0.779,1900015119183,19L3542545
18696,"2022-12-25 09:00:00","2022-12-25 10:00:00",0.674,1900015119183,19L3542545
18697,"2022-12-25 08:00:00","2022-12-25 09:00:00",0.539,1900015119183,19L3542545
18698,"2022-12-25 07:00:00","2022-12-25 08:00:00",0.583,1900015119183,19L3542545
18699,"2022-12-25 06:00:00","2022-12-25 07:00:00",0.426,1900015119183,19L3542545
18700,"2022-12-25 05:00:00","2022-12-25 06:00:00",0.504,1900015119183,19L3542545
18701,"2022-12-25 04:00:00","2022-12-25 05:00:00",0.412,1900015119183,19L3542545
18702,"2022-12-25 03:00:00","2022-12-25 04:00:00",0.667,1900015119183,19L3542545
18703,"2022-12-25 02:00:00","2022-12-25 03:00:00",0.593,1900015119183,19L3542545
18704,"2022-12-25 01:00:00","2022-12-25 02:00:00",0.977,1900015119183,19L3542545
18705,"2022-12-25 00:00:00","2022-12-25 01:00:00",3.799,1900015119183,19L3542545
18706,"2022-12-24 23:00:00","2022-12-25 00:00:00",4.808,1900015119183,19L3542545
18707,"2022-12-24 22:00:00","2022-12-24 23:00:00",2.112,1900015119183,19L3542545
18708,"2022-12-24 21:00:00","2022-12-24 22:00:00",1.845,1900015119183,19L3542545
18709,"2022-12-24 20:00:00","2022-12-24 21:00:00",1.756,1900015119183,19L3542545
18710,"2022-12-24 19:00:00","2022-12-24 20:00:00",1.391,1900015119183,19L3542545
18711,"2022-12-24 18:00:00","2022-12-24 19:00:00",1.331,1900015119183,19L3542545
18712,"2022-12-24 17:00:00","2022-12-24 18:00:00",1.139,1900015119183,19L3542545
18713,"2022-12-24 16:00:00","2022-12-24 17:00:00",1.236,1900015119183,19L3542545
18714,"2022-12-24 15:00:00","2022-12-24 16:00:00",1.121,1900015119183,19L3542545
18715,"2022-12-24 14:00:00","2022-12-24 15:00:00",0.772,1900015119183,19L3542545
18716,"2022-12-24 13:00:00","2022-12-24 14:00:00",0.768,1900015119183,19L3542545
18717,"2022-12-24 12:00:00","2022-12-24 13:00:00",1.983,1900015119183,19L3542545
18718,"2022-12-24 11:00:00","2022-12-24 12:00:00",0.72,1900015119183,19L3542545
18719,"2022-12-24 10:00:00","2022-12-24 11:00:00",0.615,1900015119183,19L3542545
18720,"2022-12-24 09:00:00","2022-12-24 10:00:00",0.627,1900015119183,19L3542545
18721,"2022-12-24 08:00:00","2022-12-24 09:00:00",0.557,1900015119183,19L3542545
18722,"2022-12-24 07:00:00","2022-12-24 08:00:00",0.802,1900015119183,19L3542545
18723,"2022-12-24 06:00:00","2022-12-24 07:00:00",0.561,1900015119183,19L3542545
18724,"2022-12-24 05:00:00","2022-12-24 06:00:00",0.47,1900015119183,19L3542545
18725,"2022-12-24 04:00:00","2022-12-24 05:00:00",0.523,1900015119183,19L3542545
18726,"2022-12-24 03:00:00","2022-12-24 04:00:00",1.321,1900015119183,19L3542545
18727,"2022-12-24 02:00:00","2022-12-24 03:00:00",1.233,1900015119183,19L3542545
18728,"2022-12-24 01:00:00","2022-12-24 02:00:00",0.702,1900015119183,19L3542545
18729,"2022-12-24 00:00:00","2022-12-24 01:00:00",1.263,1900015119183,19L3542545
18730,"2022-12-23 23:00:00","2022-12-24 00:00:00",1.065,1900015119183,19L3542545
18731,"2022-12-23 22:00:00","2022-12-23 23:00:00",0.893,1900015119183,19L3542545
18732,"2022-12-23 21:00:00","2022-12-23 22:00:00",1.179,1900015119183,19L3542545
18733,"2022-12-23 20:00:00","2022-12-23 21:00:00",1.272,1900015119183,19L3542545
18734,"2022-12-23 19:00:00","2022-12-23 20:00:00",0.802,1900015119183,19L3542545
18735,"2022-12-23 18:00:00","2022-12-23 19:00:00",0.941,1900015119183,19L3542545
18736,"2022-12-23 17:00:00","2022-12-23 18:00:00",0.869,1900015119183,19L3542545
18737,"2022-12-23 16:00:00","2022-12-23 17:00:00",1.039,1900015119183,19L3542545
18738,"2022-12-23 15:00:00","2022-12-23 16:00:00",1.025,1900015119183,19L3542545
18739,"2022-12-23 14:00:00","2022-12-23 15:00:00",1.009,1900015119183,19L3542545
18740,"2022-12-23 13:00:00","2022-12-23 14:00:00",0.655,1900015119183,19L3542545
18741,"2022-12-23 12:00:00","2022-12-23 13:00:00",0.564,1900015119183,19L3542545
18742,"2022-12-23 11:00:00","2022-12-23 12:00:00",2.258,1900015119183,19L3542545
18743,"2022-12-23 10:00:00","2022-12-23 11:00:00",0.679,1900015119183,19L3542545
18744,"2022-12-23 09:00:00","2022-12-23 10:00:00",1.553,1900015119183,19L3542545
18745,"2022-12-23 08:00:00","2022-12-23 09:00:00",0.495,1900015119183,19L3542545
18746,"2022-12-23 07:00:00","2022-12-23 08:00:00",0.879,1900015119183,19L3542545
18747,"2022-12-23 06:00:00","2022-12-23 07:00:00",0.596,1900015119183,19L3542545
18748,"2022-12-23 05:00:00","2022-12-23 06:00:00",1.105,1900015119183,19L3542545
18749,"2022-12-23 04:00:00","2022-12-23 05:00:00",0.575,1900015119183,19L3542545
18750,"2022-12-23 03:00:00","2022-12-23 04:00:00",0.673,1900015119183,19L3542545
18751,"2022-12-23 02:00:00","2022-12-23 03:00:00",0.72,1900015119183,19L3542545
18752,"2022-12-23 01:00:00","2022-12-23 02:00:00",2.301,1900015119183,19L3542545
18753,"2022-12-23 00:00:00","2022-12-23 01:00:00",3.159,1900015119183,19L3542545
18754,"2022-12-22 23:00:00","2022-12-23 00:00:00",4.297,1900015119183,19L3542545
18755,"2022-12-22 22:00:00","2022-12-22 23:00:00",2.031,1900015119183,19L3542545
18756,"2022-12-22 21:00:00","2022-12-22 22:00:00",1.162,1900015119183,19L3542545
18757,"2022-12-22 20:00:00","2022-12-22 21:00:00",0.937,1900015119183,19L3542545
18758,"2022-12-22 19:00:00","2022-12-22 20:00:00",1.104,1900015119183,19L3542545
18759,"2022-12-22 18:00:00","2022-12-22 19:00:00",0.98,1900015119183,19L3542545
18760,"2022-12-22 17:00:00","2022-12-22 18:00:00",0.947,1900015119183,19L3542545
18761,"2022-12-22 16:00:00","2022-12-22 17:00:00",1.174,1900015119183,19L3542545
18762,"2022-12-22 15:00:00","2022-12-22 16:00:00",1.81,1900015119183,19L3542545
18763,"2022-12-22 14:00:00","2022-12-22 15:00:00",1.211,1900015119183,19L3542545
18764,"2022-12-22 13:00:00","2022-12-22 14:00:00",0.757,1900015119183,19L3542545
18765,"2022-12-22 12:00:00","2022-12-22 13:00:00",0.485,1900015119183,19L3542545
18766,"2022-12-22 11:00:00","2022-12-22 12:00:00",2.23,1900015119183,19L3542545
18767,"2022-12-22 10:00:00","2022-12-22 11:00:00",0.415,1900015119183,19L3542545
18768,"2022-12-22 09:00:00","2022-12-22 10:00:00",0.463,1900015119183,19L3542545
18769,"2022-12-22 08:00:00","2022-12-22 09:00:00",0.591,1900015119183,19L3542545
18770,"2022-12-22 07:00:00","2022-12-22 08:00:00",1.019,1900015119183,19L3542545
18771,"2022-12-22 06:00:00","2022-12-22 07:00:00",2.161,1900015119183,19L3542545
18772,"2022-12-22 05:00:00","2022-12-22 06:00:00",0.733,1900015119183,19L3542545
18773,"2022-12-22 04:00:00","2022-12-22 05:00:00",1.096,1900015119183,19L3542545
18774,"2022-12-22 03:00:00","2022-12-22 04:00:00",0.705,1900015119183,19L3542545
18775,"2022-12-22 02:00:00","2022-12-22 03:00:00",0.599,1900015119183,19L3542545
18776,"2022-12-22 01:00:00","2022-12-22 02:00:00",1.068,1900015119183,19L3542545
18777,"2022-12-22 00:00:00","2022-12-22 01:00:00",8.073,1900015119183,19L3542545
18778,"2022-12-21 23:00:00","2022-12-22 00:00:00",7.854,1900015119183,19L3542545
18779,"2022-12-21 22:00:00","2022-12-21 23:00:00",7.794,1900015119183,19L3542545
18780,"2022-12-21 21:00:00","2022-12-21 22:00:00",4.28,1900015119183,19L3542545
18781,"2022-12-21 20:00:00","2022-12-21 21:00:00",0.895,1900015119183,19L3542545
18782,"2022-12-21 19:00:00","2022-12-21 20:00:00",0.964,1900015119183,19L3542545
18783,"2022-12-21 18:00:00","2022-12-21 19:00:00",1.389,1900015119183,19L3542545
18784,"2022-12-21 17:00:00","2022-12-21 18:00:00",0.84,1900015119183,19L3542545
18785,"2022-12-21 16:00:00","2022-12-21 17:00:00",0.676,1900015119183,19L3542545
18786,"2022-12-21 15:00:00","2022-12-21 16:00:00",0.461,1900015119183,19L3542545
18787,"2022-12-21 14:00:00","2022-12-21 15:00:00",0.508,1900015119183,19L3542545
18788,"2022-12-21 13:00:00","2022-12-21 14:00:00",0.656,1900015119183,19L3542545
18789,"2022-12-21 12:00:00","2022-12-21 13:00:00",2.157,1900015119183,19L3542545
18790,"2022-12-21 11:00:00","2022-12-21 12:00:00",1.548,1900015119183,19L3542545
18791,"2022-12-21 10:00:00","2022-12-21 11:00:00",0.517,1900015119183,19L3542545
18792,"2022-12-21 09:00:00","2022-12-21 10:00:00",0.536,1900015119183,19L3542545
18793,"2022-12-21 08:00:00","2022-12-21 09:00:00",0.931,1900015119183,19L3542545
18794,"2022-12-21 07:00:00","2022-12-21 08:00:00",0.936,1900015119183,19L3542545
18795,"2022-12-21 06:00:00","2022-12-21 07:00:00",0.762,1900015119183,19L3542545
18796,"2022-12-21 05:00:00","2022-12-21 06:00:00",0.531,1900015119183,19L3542545
18797,"2022-12-21 04:00:00","2022-12-21 05:00:00",0.6,1900015119183,19L3542545
18798,"2022-12-21 03:00:00","2022-12-21 04:00:00",0.589,1900015119183,19L3542545
18799,"2022-12-21 02:00:00","2022-12-21 03:00:00",0.668,1900015119183,19L3542545
18800,"2022-12-21 01:00:00","2022-12-21 02:00:00",0.637,1900015119183,19L3542545
18801,"2022-12-21 00:00:00","2022-12-21 01:00:00",5.088,1900015119183,19L3542545
18802,"2022-12-20 23:00:00","2022-12-21 00:00:00",4.301,1900015119183,19L3542545
18803,"2022-12-20 22:00:00","2022-12-20 23:00:00",2.175,1900015119183,19L3542545
18804,"2022-12-20 21:00:00","2022-12-20 22:00:00",1.219,1900015119183,19L3542545
18805,"2022-12-20 20:00:00","2022-12-20 21:00:00",1.231,1900015119183,19L3542545
18806,"2022-12-20 19:00:00","2022-12-20 20:00:00",1.47,1900015119183,19L3542545
18807,"2022-12-20 18:00:00","2022-12-20 19:00:00",0.926,1900015119183,19L3542545
18808,"2022-12-20 17:00:00","2022-12-20 18:00:00",0.52,1900015119183,19L3542545
18809,"2022-12-20 16:00:00","2022-12-20 17:00:00",0.876,1900015119183,19L3542545
18810,"2022-12-20 15:00:00","2022-12-20 16:00:00",0.579,1900015119183,19L3542545
18811,"2022-12-20 14:00:00","2022-12-20 15:00:00",0.568,1900015119183,19L3542545
18812,"2022-12-20 13:00:00","2022-12-20 14:00:00",0.403,1900015119183,19L3542545
18813,"2022-12-20 12:00:00","2022-12-20 13:00:00",0.867,1900015119183,19L3542545
18814,"2022-12-20 11:00:00","2022-12-20 12:00:00",2.198,1900015119183,19L3542545
18815,"2022-12-20 10:00:00","2022-12-20 11:00:00",0.508,1900015119183,19L3542545
18816,"2022-12-20 09:00:00","2022-12-20 10:00:00",0.375,1900015119183,19L3542545
18817,"2022-12-20 08:00:00","2022-12-20 09:00:00",0.561,1900015119183,19L3542545
18818,"2022-12-20 07:00:00","2022-12-20 08:00:00",0.665,1900015119183,19L3542545
18819,"2022-12-20 06:00:00","2022-12-20 07:00:00",0.838,1900015119183,19L3542545
18820,"2022-12-20 05:00:00","2022-12-20 06:00:00",0.55,1900015119183,19L3542545
18821,"2022-12-20 04:00:00","2022-12-20 05:00:00",0.48,1900015119183,19L3542545
18822,"2022-12-20 03:00:00","2022-12-20 04:00:00",0.612,1900015119183,19L3542545
18823,"2022-12-20 02:00:00","2022-12-20 03:00:00",0.631,1900015119183,19L3542545
18824,"2022-12-20 01:00:00","2022-12-20 02:00:00",0.9,1900015119183,19L3542545
18825,"2022-12-20 00:00:00","2022-12-20 01:00:00",0.907,1900015119183,19L3542545
18826,"2022-12-19 23:00:00","2022-12-20 00:00:00",0.818,1900015119183,19L3542545
18827,"2022-12-19 22:00:00","2022-12-19 23:00:00",1.106,1900015119183,19L3542545
18828,"2022-12-19 21:00:00","2022-12-19 22:00:00",0.884,1900015119183,19L3542545
18829,"2022-12-19 20:00:00","2022-12-19 21:00:00",0.975,1900015119183,19L3542545
18830,"2022-12-19 19:00:00","2022-12-19 20:00:00",0.988,1900015119183,19L3542545
18831,"2022-12-19 18:00:00","2022-12-19 19:00:00",0.842,1900015119183,19L3542545
18832,"2022-12-19 17:00:00","2022-12-19 18:00:00",1.122,1900015119183,19L3542545
18833,"2022-12-19 16:00:00","2022-12-19 17:00:00",1.365,1900015119183,19L3542545
18834,"2022-12-19 15:00:00","2022-12-19 16:00:00",0.642,1900015119183,19L3542545
18835,"2022-12-19 14:00:00","2022-12-19 15:00:00",1.114,1900015119183,19L3542545
18836,"2022-12-19 13:00:00","2022-12-19 14:00:00",0.562,1900015119183,19L3542545
18837,"2022-12-19 12:00:00","2022-12-19 13:00:00",2.176,1900015119183,19L3542545
18838,"2022-12-19 11:00:00","2022-12-19 12:00:00",0.79,1900015119183,19L3542545
18839,"2022-12-19 10:00:00","2022-12-19 11:00:00",0.518,1900015119183,19L3542545
18840,"2022-12-19 09:00:00","2022-12-19 10:00:00",0.606,1900015119183,19L3542545
18841,"2022-12-19 08:00:00","2022-12-19 09:00:00",0.49,1900015119183,19L3542545
18842,"2022-12-19 07:00:00","2022-12-19 08:00:00",0.813,1900015119183,19L3542545
18843,"2022-12-19 06:00:00","2022-12-19 07:00:00",0.803,1900015119183,19L3542545
18844,"2022-12-19 05:00:00","2022-12-19 06:00:00",0.593,1900015119183,19L3542545
18845,"2022-12-19 04:00:00","2022-12-19 05:00:00",0.47,1900015119183,19L3542545
18846,"2022-12-19 03:00:00","2022-12-19 04:00:00",0.556,1900015119183,19L3542545
18847,"2022-12-19 02:00:00","2022-12-19 03:00:00",0.823,1900015119183,19L3542545
18848,"2022-12-19 01:00:00","2022-12-19 02:00:00",0.93,1900015119183,19L3542545
18849,"2022-12-19 00:00:00","2022-12-19 01:00:00",4.138,1900015119183,19L3542545
18850,"2022-12-18 23:00:00","2022-12-19 00:00:00",4.988,1900015119183,19L3542545
18851,"2022-12-18 22:00:00","2022-12-18 23:00:00",1.788,1900015119183,19L3542545
18852,"2022-12-18 21:00:00","2022-12-18 22:00:00",0.761,1900015119183,19L3542545
18853,"2022-12-18 20:00:00","2022-12-18 21:00:00",0.734,1900015119183,19L3542545
18854,"2022-12-18 19:00:00","2022-12-18 20:00:00",0.96,1900015119183,19L3542545
18855,"2022-12-18 18:00:00","2022-12-18 19:00:00",1.039,1900015119183,19L3542545
18856,"2022-12-18 17:00:00","2022-12-18 18:00:00",1.027,1900015119183,19L3542545
18857,"2022-12-18 16:00:00","2022-12-18 17:00:00",1.267,1900015119183,19L3542545
18858,"2022-12-18 15:00:00","2022-12-18 16:00:00",1.278,1900015119183,19L3542545
18859,"2022-12-18 14:00:00","2022-12-18 15:00:00",0.887,1900015119183,19L3542545
18860,"2022-12-18 13:00:00","2022-12-18 14:00:00",0.79,1900015119183,19L3542545
18861,"2022-12-18 12:00:00","2022-12-18 13:00:00",0.908,1900015119183,19L3542545
18862,"2022-12-18 11:00:00","2022-12-18 12:00:00",0.523,1900015119183,19L3542545
18863,"2022-12-18 10:00:00","2022-12-18 11:00:00",2.702,1900015119183,19L3542545
18864,"2022-12-18 09:00:00","2022-12-18 10:00:00",0.425,1900015119183,19L3542545
18865,"2022-12-18 08:00:00","2022-12-18 09:00:00",0.832,1900015119183,19L3542545
18866,"2022-12-18 07:00:00","2022-12-18 08:00:00",0.62,1900015119183,19L3542545
18867,"2022-12-18 06:00:00","2022-12-18 07:00:00",0.636,1900015119183,19L3542545
18868,"2022-12-18 05:00:00","2022-12-18 06:00:00",0.712,1900015119183,19L3542545
18869,"2022-12-18 04:00:00","2022-12-18 05:00:00",1.158,1900015119183,19L3542545
18870,"2022-12-18 03:00:00","2022-12-18 04:00:00",0.463,1900015119183,19L3542545
18871,"2022-12-18 02:00:00","2022-12-18 03:00:00",0.706,1900015119183,19L3542545
18872,"2022-12-18 01:00:00","2022-12-18 02:00:00",0.606,1900015119183,19L3542545
18873,"2022-12-18 00:00:00","2022-12-18 01:00:00",0.726,1900015119183,19L3542545
18874,"2022-12-17 23:00:00","2022-12-18 00:00:00",1.333,1900015119183,19L3542545
18875,"2022-12-17 22:00:00","2022-12-17 23:00:00",1.954,1900015119183,19L3542545
18876,"2022-12-17 21:00:00","2022-12-17 22:00:00",0.884,1900015119183,19L3542545
18877,"2022-12-17 20:00:00","2022-12-17 21:00:00",0.913,1900015119183,19L3542545
18878,"2022-12-17 19:00:00","2022-12-17 20:00:00",1.076,1900015119183,19L3542545
18879,"2022-12-17 18:00:00","2022-12-17 19:00:00",0.703,1900015119183,19L3542545
18880,"2022-12-17 17:00:00","2022-12-17 18:00:00",0.975,1900015119183,19L3542545
18881,"2022-12-17 16:00:00","2022-12-17 17:00:00",0.77,1900015119183,19L3542545
18882,"2022-12-17 15:00:00","2022-12-17 16:00:00",0.965,1900015119183,19L3542545
18883,"2022-12-17 14:00:00","2022-12-17 15:00:00",0.843,1900015119183,19L3542545
18884,"2022-12-17 13:00:00","2022-12-17 14:00:00",0.812,1900015119183,19L3542545
18885,"2022-12-17 12:00:00","2022-12-17 13:00:00",1.411,1900015119183,19L3542545
18886,"2022-12-17 11:00:00","2022-12-17 12:00:00",0.733,1900015119183,19L3542545
18887,"2022-12-17 10:00:00","2022-12-17 11:00:00",0.771,1900015119183,19L3542545
18888,"2022-12-17 09:00:00","2022-12-17 10:00:00",1.834,1900015119183,19L3542545
18889,"2022-12-17 08:00:00","2022-12-17 09:00:00",0.571,1900015119183,19L3542545
18890,"2022-12-17 07:00:00","2022-12-17 08:00:00",0.689,1900015119183,19L3542545
18891,"2022-12-17 06:00:00","2022-12-17 07:00:00",0.978,1900015119183,19L3542545
18892,"2022-12-17 05:00:00","2022-12-17 06:00:00",1.807,1900015119183,19L3542545
18893,"2022-12-17 04:00:00","2022-12-17 05:00:00",0.602,1900015119183,19L3542545
18894,"2022-12-17 03:00:00","2022-12-17 04:00:00",0.655,1900015119183,19L3542545
18895,"2022-12-17 02:00:00","2022-12-17 03:00:00",0.892,1900015119183,19L3542545
18896,"2022-12-17 01:00:00","2022-12-17 02:00:00",0.924,1900015119183,19L3542545
18897,"2022-12-17 00:00:00","2022-12-17 01:00:00",2.128,1900015119183,19L3542545
18898,"2022-12-16 23:00:00","2022-12-17 00:00:00",3.92,1900015119183,19L3542545
18899,"2022-12-16 22:00:00","2022-12-16 23:00:00",2.337,1900015119183,19L3542545
18900,"2022-12-16 21:00:00","2022-12-16 22:00:00",1.771,1900015119183,19L3542545
18901,"2022-12-16 20:00:00","2022-12-16 21:00:00",1.015,1900015119183,19L3542545
18902,"2022-12-16 19:00:00","2022-12-16 20:00:00",0.624,1900015119183,19L3542545
18903,"2022-12-16 18:00:00","2022-12-16 19:00:00",0.696,1900015119183,19L3542545
18904,"2022-12-16 17:00:00","2022-12-16 18:00:00",0.689,1900015119183,19L3542545
18905,"2022-12-16 16:00:00","2022-12-16 17:00:00",1.205,1900015119183,19L3542545
18906,"2022-12-16 15:00:00","2022-12-16 16:00:00",0.853,1900015119183,19L3542545
18907,"2022-12-16 14:00:00","2022-12-16 15:00:00",0.764,1900015119183,19L3542545
18908,"2022-12-16 13:00:00","2022-12-16 14:00:00",0.927,1900015119183,19L3542545
18909,"2022-12-16 12:00:00","2022-12-16 13:00:00",1.386,1900015119183,19L3542545
18910,"2022-12-16 11:00:00","2022-12-16 12:00:00",0.744,1900015119183,19L3542545
18911,"2022-12-16 10:00:00","2022-12-16 11:00:00",0.489,1900015119183,19L3542545
18912,"2022-12-16 09:00:00","2022-12-16 10:00:00",1.982,1900015119183,19L3542545
18913,"2022-12-16 08:00:00","2022-12-16 09:00:00",0.723,1900015119183,19L3542545
18914,"2022-12-16 07:00:00","2022-12-16 08:00:00",2.04,1900015119183,19L3542545
18915,"2022-12-16 06:00:00","2022-12-16 07:00:00",1.996,1900015119183,19L3542545
18916,"2022-12-16 05:00:00","2022-12-16 06:00:00",0.538,1900015119183,19L3542545
18917,"2022-12-16 04:00:00","2022-12-16 05:00:00",0.569,1900015119183,19L3542545
18918,"2022-12-16 03:00:00","2022-12-16 04:00:00",0.626,1900015119183,19L3542545
18919,"2022-12-16 02:00:00","2022-12-16 03:00:00",1.011,1900015119183,19L3542545
18920,"2022-12-16 01:00:00","2022-12-16 02:00:00",1.006,1900015119183,19L3542545
18921,"2022-12-16 00:00:00","2022-12-16 01:00:00",0.989,1900015119183,19L3542545
18922,"2022-12-15 23:00:00","2022-12-16 00:00:00",1.492,1900015119183,19L3542545
18923,"2022-12-15 22:00:00","2022-12-15 23:00:00",1.426,1900015119183,19L3542545
18924,"2022-12-15 21:00:00","2022-12-15 22:00:00",0.976,1900015119183,19L3542545
18925,"2022-12-15 20:00:00","2022-12-15 21:00:00",1.104,1900015119183,19L3542545
18926,"2022-12-15 19:00:00","2022-12-15 20:00:00",0.932,1900015119183,19L3542545
18927,"2022-12-15 18:00:00","2022-12-15 19:00:00",0.996,1900015119183,19L3542545
18928,"2022-12-15 17:00:00","2022-12-15 18:00:00",1.065,1900015119183,19L3542545
18929,"2022-12-15 16:00:00","2022-12-15 17:00:00",1.519,1900015119183,19L3542545
18930,"2022-12-15 15:00:00","2022-12-15 16:00:00",1.036,1900015119183,19L3542545
18931,"2022-12-15 14:00:00","2022-12-15 15:00:00",0.698,1900015119183,19L3542545
18932,"2022-12-15 13:00:00","2022-12-15 14:00:00",0.576,1900015119183,19L3542545
18933,"2022-12-15 12:00:00","2022-12-15 13:00:00",0.676,1900015119183,19L3542545
18934,"2022-12-15 11:00:00","2022-12-15 12:00:00",1.368,1900015119183,19L3542545
18935,"2022-12-15 10:00:00","2022-12-15 11:00:00",1.909,1900015119183,19L3542545
18936,"2022-12-15 09:00:00","2022-12-15 10:00:00",0.478,1900015119183,19L3542545
18937,"2022-12-15 08:00:00","2022-12-15 09:00:00",0.577,1900015119183,19L3542545
18938,"2022-12-15 07:00:00","2022-12-15 08:00:00",0.898,1900015119183,19L3542545
18939,"2022-12-15 06:00:00","2022-12-15 07:00:00",0.962,1900015119183,19L3542545
18940,"2022-12-15 05:00:00","2022-12-15 06:00:00",1.152,1900015119183,19L3542545
18941,"2022-12-15 04:00:00","2022-12-15 05:00:00",0.57,1900015119183,19L3542545
18942,"2022-12-15 03:00:00","2022-12-15 04:00:00",0.699,1900015119183,19L3542545
18943,"2022-12-15 02:00:00","2022-12-15 03:00:00",0.749,1900015119183,19L3542545
18944,"2022-12-15 01:00:00","2022-12-15 02:00:00",3.753,1900015119183,19L3542545
18945,"2022-12-15 00:00:00","2022-12-15 01:00:00",9.444,1900015119183,19L3542545
18946,"2022-12-14 23:00:00","2022-12-15 00:00:00",10.614,1900015119183,19L3542545
18947,"2022-12-14 22:00:00","2022-12-14 23:00:00",2.174,1900015119183,19L3542545
18948,"2022-12-14 21:00:00","2022-12-14 22:00:00",0.832,1900015119183,19L3542545
18949,"2022-12-14 20:00:00","2022-12-14 21:00:00",1.092,1900015119183,19L3542545
18950,"2022-12-14 19:00:00","2022-12-14 20:00:00",1.35,1900015119183,19L3542545
18951,"2022-12-14 18:00:00","2022-12-14 19:00:00",1.115,1900015119183,19L3542545
18952,"2022-12-14 17:00:00","2022-12-14 18:00:00",1.022,1900015119183,19L3542545
18953,"2022-12-14 16:00:00","2022-12-14 17:00:00",0.759,1900015119183,19L3542545
18954,"2022-12-14 15:00:00","2022-12-14 16:00:00",0.937,1900015119183,19L3542545
